FILEPATH,FILENAME,CFC_CAPTURE_ID,TEC_READING(CELCIUS),FILTER_POSITION
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719372787249.tiff,cfc_capture_1719372787249_tiff,1719372787249,3,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719372790772.tiff,cfc_capture_1719372790772_tiff,1719372790772,3,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719372794316.tiff,cfc_capture_1719372794316_tiff,1719372794316,3,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719372797846.tiff,cfc_capture_1719372797846_tiff,1719372797846,3,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719372801435.tiff,cfc_capture_1719372801435_tiff,1719372801435,3,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719372804949.tiff,cfc_capture_1719372804949_tiff,1719372804949,3,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719372808552.tiff,cfc_capture_1719372808552_tiff,1719372808552,3,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719372812121.tiff,cfc_capture_1719372812121_tiff,1719372812121,3,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719372815699.tiff,cfc_capture_1719372815699_tiff,1719372815699,3,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719372819264.tiff,cfc_capture_1719372819264_tiff,1719372819264,3,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719372822836.tiff,cfc_capture_1719372822836_tiff,1719372822836,3,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719372826378.tiff,cfc_capture_1719372826378_tiff,1719372826378,3,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719372829972.tiff,cfc_capture_1719372829972_tiff,1719372829972,3,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719372833562.tiff,cfc_capture_1719372833562_tiff,1719372833562,3,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719372837145.tiff,cfc_capture_1719372837145_tiff,1719372837145,3,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719372840687.tiff,cfc_capture_1719372840687_tiff,1719372840687,3,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719372844207.tiff,cfc_capture_1719372844207_tiff,1719372844207,3,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719372847756.tiff,cfc_capture_1719372847756_tiff,1719372847756,3,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719372851299.tiff,cfc_capture_1719372851299_tiff,1719372851299,3,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719372854815.tiff,cfc_capture_1719372854815_tiff,1719372854815,3,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719372858422.tiff,cfc_capture_1719372858422_tiff,1719372858422,3,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719372861973.tiff,cfc_capture_1719372861973_tiff,1719372861973,3,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719372865542.tiff,cfc_capture_1719372865542_tiff,1719372865542,3,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719372869088.tiff,cfc_capture_1719372869088_tiff,1719372869088,3,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719372872845.tiff,cfc_capture_1719372872845_tiff,1719372872845,3,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719372876383.tiff,cfc_capture_1719372876383_tiff,1719372876383,3,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719372879936.tiff,cfc_capture_1719372879936_tiff,1719372879936,3,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719372883520.tiff,cfc_capture_1719372883520_tiff,1719372883520,3,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719372887140.tiff,cfc_capture_1719372887140_tiff,1719372887140,3,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719372890716.tiff,cfc_capture_1719372890716_tiff,1719372890716,3,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719372894292.tiff,cfc_capture_1719372894292_tiff,1719372894292,3,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719372897884.tiff,cfc_capture_1719372897884_tiff,1719372897884,3,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719372901460.tiff,cfc_capture_1719372901460_tiff,1719372901460,3,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719372905007.tiff,cfc_capture_1719372905007_tiff,1719372905007,3,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719372908561.tiff,cfc_capture_1719372908561_tiff,1719372908561,3,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719372912131.tiff,cfc_capture_1719372912131_tiff,1719372912131,3,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719372915762.tiff,cfc_capture_1719372915762_tiff,1719372915762,3,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719372919340.tiff,cfc_capture_1719372919340_tiff,1719372919340,3,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719372922945.tiff,cfc_capture_1719372922945_tiff,1719372922945,3,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719372926456.tiff,cfc_capture_1719372926456_tiff,1719372926456,3,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719372929993.tiff,cfc_capture_1719372929993_tiff,1719372929993,3,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719372933547.tiff,cfc_capture_1719372933547_tiff,1719372933547,3,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719372937102.tiff,cfc_capture_1719372937102_tiff,1719372937102,3,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719372940639.tiff,cfc_capture_1719372940639_tiff,1719372940639,3,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719372944251.tiff,cfc_capture_1719372944251_tiff,1719372944251,3,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719372947816.tiff,cfc_capture_1719372947816_tiff,1719372947816,3,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719372951498.tiff,cfc_capture_1719372951498_tiff,1719372951498,3,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719372955037.tiff,cfc_capture_1719372955037_tiff,1719372955037,3,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719372958583.tiff,cfc_capture_1719372958583_tiff,1719372958583,3,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719372962115.tiff,cfc_capture_1719372962115_tiff,1719372962115,3,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719372965640.tiff,cfc_capture_1719372965640_tiff,1719372965640,3,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719372969193.tiff,cfc_capture_1719372969193_tiff,1719372969193,3,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719372972801.tiff,cfc_capture_1719372972801_tiff,1719372972801,3,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719372976335.tiff,cfc_capture_1719372976335_tiff,1719372976335,3,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719372979887.tiff,cfc_capture_1719372979887_tiff,1719372979887,3,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719372983460.tiff,cfc_capture_1719372983460_tiff,1719372983460,3,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719372987001.tiff,cfc_capture_1719372987001_tiff,1719372987001,3,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719372990818.tiff,cfc_capture_1719372990818_tiff,1719372990818,3,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719372994335.tiff,cfc_capture_1719372994335_tiff,1719372994335,3,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719372997890.tiff,cfc_capture_1719372997890_tiff,1719372997890,3,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373001542.tiff,cfc_capture_1719373001542_tiff,1719373001542,3,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373005093.tiff,cfc_capture_1719373005093_tiff,1719373005093,3,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373008675.tiff,cfc_capture_1719373008675_tiff,1719373008675,3,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373012238.tiff,cfc_capture_1719373012238_tiff,1719373012238,3,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373015787.tiff,cfc_capture_1719373015787_tiff,1719373015787,3,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373019344.tiff,cfc_capture_1719373019344_tiff,1719373019344,3,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373022859.tiff,cfc_capture_1719373022859_tiff,1719373022859,3,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373026444.tiff,cfc_capture_1719373026444_tiff,1719373026444,3,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373030058.tiff,cfc_capture_1719373030058_tiff,1719373030058,3,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373033647.tiff,cfc_capture_1719373033647_tiff,1719373033647,3,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373037250.tiff,cfc_capture_1719373037250_tiff,1719373037250,3,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373040836.tiff,cfc_capture_1719373040836_tiff,1719373040836,3,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373044352.tiff,cfc_capture_1719373044352_tiff,1719373044352,3,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373047887.tiff,cfc_capture_1719373047887_tiff,1719373047887,3,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373051462.tiff,cfc_capture_1719373051462_tiff,1719373051462,3,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373054988.tiff,cfc_capture_1719373054988_tiff,1719373054988,3,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373058625.tiff,cfc_capture_1719373058625_tiff,1719373058625,3,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373062167.tiff,cfc_capture_1719373062167_tiff,1719373062167,3,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373065763.tiff,cfc_capture_1719373065763_tiff,1719373065763,3,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373069296.tiff,cfc_capture_1719373069296_tiff,1719373069296,3,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373072860.tiff,cfc_capture_1719373072860_tiff,1719373072860,3,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373076446.tiff,cfc_capture_1719373076446_tiff,1719373076446,3,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373079974.tiff,cfc_capture_1719373079974_tiff,1719373079974,3,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373083511.tiff,cfc_capture_1719373083511_tiff,1719373083511,3,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373087120.tiff,cfc_capture_1719373087120_tiff,1719373087120,3,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373090663.tiff,cfc_capture_1719373090663_tiff,1719373090663,3,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373094285.tiff,cfc_capture_1719373094285_tiff,1719373094285,3,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373097820.tiff,cfc_capture_1719373097820_tiff,1719373097820,3,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373101311.tiff,cfc_capture_1719373101311_tiff,1719373101311,3,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373104845.tiff,cfc_capture_1719373104845_tiff,1719373104845,3,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373108391.tiff,cfc_capture_1719373108391_tiff,1719373108391,3,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373112166.tiff,cfc_capture_1719373112166_tiff,1719373112166,3,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373115747.tiff,cfc_capture_1719373115747_tiff,1719373115747,3,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373119319.tiff,cfc_capture_1719373119319_tiff,1719373119319,3,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373122937.tiff,cfc_capture_1719373122937_tiff,1719373122937,3,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373126444.tiff,cfc_capture_1719373126444_tiff,1719373126444,3,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373130005.tiff,cfc_capture_1719373130005_tiff,1719373130005,3,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373133532.tiff,cfc_capture_1719373133532_tiff,1719373133532,3,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373137103.tiff,cfc_capture_1719373137103_tiff,1719373137103,3,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373140696.tiff,cfc_capture_1719373140696_tiff,1719373140696,3,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373144312.tiff,cfc_capture_1719373144312_tiff,1719373144312,3,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373147854.tiff,cfc_capture_1719373147854_tiff,1719373147854,3,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373151443.tiff,cfc_capture_1719373151443_tiff,1719373151443,3,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373154983.tiff,cfc_capture_1719373154983_tiff,1719373154983,3,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373158526.tiff,cfc_capture_1719373158526_tiff,1719373158526,3,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373162059.tiff,cfc_capture_1719373162059_tiff,1719373162059,3,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373165605.tiff,cfc_capture_1719373165605_tiff,1719373165605,3,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373169188.tiff,cfc_capture_1719373169188_tiff,1719373169188,3,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373172800.tiff,cfc_capture_1719373172800_tiff,1719373172800,3,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373176338.tiff,cfc_capture_1719373176338_tiff,1719373176338,3,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373179944.tiff,cfc_capture_1719373179944_tiff,1719373179944,3,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373183508.tiff,cfc_capture_1719373183508_tiff,1719373183508,3,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373187076.tiff,cfc_capture_1719373187076_tiff,1719373187076,3,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373190603.tiff,cfc_capture_1719373190603_tiff,1719373190603,3,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373194142.tiff,cfc_capture_1719373194142_tiff,1719373194142,3,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373197720.tiff,cfc_capture_1719373197720_tiff,1719373197720,3,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373201327.tiff,cfc_capture_1719373201327_tiff,1719373201327,3,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373204854.tiff,cfc_capture_1719373204854_tiff,1719373204854,3,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373208484.tiff,cfc_capture_1719373208484_tiff,1719373208484,3,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373212002.tiff,cfc_capture_1719373212002_tiff,1719373212002,3,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373215525.tiff,cfc_capture_1719373215525_tiff,1719373215525,3,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373219090.tiff,cfc_capture_1719373219090_tiff,1719373219090,3,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373222656.tiff,cfc_capture_1719373222656_tiff,1719373222656,3,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373226427.tiff,cfc_capture_1719373226427_tiff,1719373226427,3,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373230038.tiff,cfc_capture_1719373230038_tiff,1719373230038,3,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373233600.tiff,cfc_capture_1719373233600_tiff,1719373233600,3,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373237196.tiff,cfc_capture_1719373237196_tiff,1719373237196,3,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373240756.tiff,cfc_capture_1719373240756_tiff,1719373240756,3,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373244328.tiff,cfc_capture_1719373244328_tiff,1719373244328,3,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373247873.tiff,cfc_capture_1719373247873_tiff,1719373247873,3,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373251520.tiff,cfc_capture_1719373251520_tiff,1719373251520,3,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373255084.tiff,cfc_capture_1719373255084_tiff,1719373255084,3,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373258612.tiff,cfc_capture_1719373258612_tiff,1719373258612,3,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373262180.tiff,cfc_capture_1719373262180_tiff,1719373262180,3,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373265811.tiff,cfc_capture_1719373265811_tiff,1719373265811,3,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373269348.tiff,cfc_capture_1719373269348_tiff,1719373269348,3,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373272940.tiff,cfc_capture_1719373272940_tiff,1719373272940,3,0
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373276503.tiff,cfc_capture_1719373276503_tiff,1719373276503,3,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373280048.tiff,cfc_capture_1719373280048_tiff,1719373280048,3,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373283586.tiff,cfc_capture_1719373283586_tiff,1719373283586,3,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373287166.tiff,cfc_capture_1719373287166_tiff,1719373287166,3,4
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373290735.tiff,cfc_capture_1719373290735_tiff,1719373290735,3,3
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373294257.tiff,cfc_capture_1719373294257_tiff,1719373294257,3,2
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373297859.tiff,cfc_capture_1719373297859_tiff,1719373297859,3,1
/data/archive/ESI/AirHARP2/PACE-PAX_Campaign/PACE-PAX_FlightData_20240927/SWIR/cfc_capture_1719373301447.tiff,cfc_capture_1719373301447_tiff,1719373301447,3,0
